Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(2),C2H5(3),C(6),H(4),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C4H7(28),C4H7(38),C3H5(32),C4H6(30)
0.00023263361764371855,0.1764129453359334,0.0,0.0,0.0,0.0,0.28049718253107703,0.00025798495911913503,0.00021910609414753197,0.023920266748992391,5.8190067640259865e-05,0.32266590756945979,0.35197825417686507,1.7985547508393649e-07,8.7342285752716555e-06,0.02000376811272948,1.2063860900043073e-07,4.8522681570904161e-10,1.1860988703676685e-08,0.00039029267109456022
0.00023392012295066705,0.17663670477788376,0.0,0.0,0.0,0.0,0.27898466354135015,0.00025693712314600316,0.000218878671297988,0.023999612691017011,5.8080937703382342e-05,0.32318505366176176,0.3527498805092098,1.794131728811674e-07,8.7700438253790125e-06,0.020142857514323841,1.2144358416007807e-07,4.8846454813027898e-10,1.1894950609974998e-08,0.00039495206619246292
0.00023520662825761554,0.1768592600791953,0.0,0.0,0.0,0.0,0.27748490837346357,0.0002558977791709548,0.0002186490163966654,0.024078565690026584,5.7972078307031872e-05,0.32369811406567078,0.35351535422393726,1.7897109409848734e-07,8.8056233117953186e-06,0.020281792110556456,1.2224548482229173e-07,4.9168991445570711e-10,1.1928547363898692e-08,0.00039962740234271589
0.00023649313356456403,0.17708061985163343,0.0,0.0,0.0,0.0,0.27599777153656835,0.00025486682671095286,0.00021841718838140961,0.024157128791708279,5.7863491843259274e-05,0.32420516377596031,0.35427474473873549,1.7852927982431479e-07,8.8409683435816488e-06,0.02042057019745647,1.2304430011515249e-07,4.9490287095674779e-10,1.1961782550580887e-08,0.00040431845402637588
0.00023777963887151252,0.1773007926490709,0.0,0.0,0.0,0.0,0.27452310962499432,0.00025384416686508976,0.00021818324477879946,0.024235305012506404,5.7755180651024716e-05,0.32470627666722218,0.35502812047918375,1.7808776833145294e-07,8.8760802312396404e-06,0.020559190125642141,1.2384001525342853e-07,4.9810335816499808e-10,1.1994659633476869e-08,0.00040902499737842591
0.00023906614417846102,0.17751978697607865,0.0,0.0,0.0,0.0,0.27306078110269916,0.00025282970198379665,0.00021794724187728675,0.024313097334616136,5.764714728268755e-05,0.32520152564279126,0.35577554897683639,1.776465964323003e-07,8.9109601653938594e-06,0.020697650274106721,1.2463261829715704e-07,5.0129132805611187e-10,1.2027182070931061e-08,0.00041374680995312133
0.0002403526494854095,0.17773761114492378,0.0,0.0,0.0,0.0,0.27161064662894324,0.00025182333616221523,0.00021770923499259397,0.024390508716854629,5.7539393469587992e-05,0.32569098239550559,0.35651709672330795,1.7720580225724973e-07,8.9456095381007131e-06,0.020835949098278468,1.2542209647894573e-07,5.0446672927770633e-10,1.2059353313727869e-08,0.00041848367122894052
0.000241639154792358,0.17795427365222993,0.0,0.0,0.0,0.0,0.27017256865503669,0.00025082497489167934,0.00021746927815240042,0.024467542083680429,5.7431921289524961e-05,0.32617471769332401,0.35725282935233621,1.7676541978243056e-07,8.9800296558044646e-06,0.020974085076911494,1.2620844035095171e-07,5.0762952382908943e-10,1.2091176780446437e-08,0.00042323536205528587
0.0002429256600993065,0.1781697827423735,0.0,0.0,0.0,0.0,0.26874641153854506,0.00024983452497521298,0.00021722742409350636,0.024544200330151221,5.732473298108032e-05,0.3266528012904088,0.35798281158945983,1.7632548291269736e-07,9.0142216765894641e-06,0.021112056732239846,1.269916395802246e-07,5.1077967014956619e-10,1.2122655856456086e-08,0.00042800166491093508
0.000244212165406255,0.17838414664689636,0.0,0.0,0.0,0.0,0.26733204156581458,0.00024885189467387689,0.00021698372474859102,0.024620486323662285,5.721783010780631e-05,0.32712530190633304,0.35870710724279908,1.7588602511128634e-07,9.048186966390641e-06,0.021249862635511683,1.2777168391949069e-07,5.139171270230612e-10,1.2153793876531954e-08,0.00043278236396269911
0.0002454986707132035,0.17859737357453342,0.0,0.0,0.0,0.0,0.2659293268390942,0.00024787699363982679,0.00021673823085350874,0.024696402901799877,5.711121435518136e-05,0.32759228730211493,0.35942577925433111,1.7544707817449502e-07,9.0819268214797248e-06,0.02138750139478136,1.2854856427239058e-07,5.1704185786262405e-10,1.2184594169992223e-08,0.00043757724492996366
0.000246785176020152,0.1788094716690917,0.0,0.0,0.0,0.0,0.2645381372098185,0.00024690973278448377,0.00021649099204390732,0.02477195287178233,5.7004887484124444e-05,0.32805382432229152,0.36013888973086122,1.7500867198793243e-07,9.1154424893123928e-06,0.021524971649269406,1.2932227231449352e-07,5.2015382918612098e-10,1.2215060005425307e-08,0.00044238609501686679
0.00024807168132710047,0.17902044885392682,0.0,0.0,0.0,0.0,0.26315834449016823,0.00024595002450167818,0.00021624205701930386,0.024847139017289945,5.6898850809068295e-05,0.32850997873990501,0.36084649984929429,1.745708382197938e-07,9.1487352782931306e-06,0.021662272100293877,1.3009279895761244e-07,5.2325300443949712e-10,1.2245194672945502e-08,0.00044720870335536618
0.00024935818663404896,0.17923031324770752,0.0,0.0,0.0,0.0,0.26178982226654668,0.00024499778260611885,0.00021599147342650998,0.024921964094257988,5.6793105561845076e-05,0.32896081538546962,0.36154866994118734,1.7413360427279438e-07,9.1818065897747709e-06,0.021799401488584717,1.3086013723830826e-07,5.2633935561473011e-10,1.2275001383371456e-08,0.00045204486068716338
0.00025064469194099745,0.17943907274416201,0.0,0.0,0.0,0.0,0.26043244579548191,0.00024405292203985698,0.00021573928771136025,0.024996430829351178,5.6687653430591199e-05,0.32940639821509959,0.36224545954055803,1.7369699780568804e-07,9.2146575684698901e-06,0.021936358584311089,1.3162427997219363e-07,5.2941285381512512e-10,1.2304483362046385e-08,0.00045689435927398194
0.00025193119724794595,0.17964673521062635,0.0,0.0,0.0,0.0,0.25908609201197808,0.00024311535886493356,0.00021548554559645629,0.025070541921331638,5.6582495630978561e-05,0.32984679029943753,0.3629369273813704,1.7326104662125683e-07,9.2472894762294061e-06,0.022073142190955616,1.3238522150206018e-07,5.3247347628652331e-10,1.2333643791743438e-08,0.00046175699297277211
0.00025321770255489444,0.17985330846266923,0.0,0.0,0.0,0.0,0.2577506395451411,0.00024218501043799803,0.00021523029185649046,0.025144300042348768,5.6477633167671432e-05,0.33028205380882669,0.36362313139078334,1.7282577608893226e-07,9.2797036680858142e-06,0.022209751149749223,1.3314295510610563e-07,5.3552119599282123e-10,1.2362485791268216e-08,0.00046663255728244195
0.00025450420786184293,0.1800588002502422,0.0,0.0,0.0,0.0,0.25642596870076667,0.00024126179542875161,0.00021497357025690336,0.025217707838410198,5.6373067140275656e-05,0.33071225002169696,0.36430412869736467,1.7239121116995745e-07,9.3119014176615184e-06,0.022346184339915667,1.3389747471113117e-07,5.3855598850669174e-10,1.2391012477043697e-08,0.00047152084934780233
0.0002557907131687914,0.18026321827250402,0.0,0.0,0.0,0.0,0.25511196145690163,0.0002403456337150508,0.00021471542359310797,0.025290767930223789,5.6268798613334735e-05,0.33113743932335243,0.36497997563393053,1.7195737658470385e-07,9.3438839542121043e-06,0.022482440680722363,1.3464877635339253e-07,5.4157783788533913e-10,1.2419226959148531e-08,0.00047642166803590886
0.0002570772184757399,0.180466570181014,0.0,0.0,0.0,0.0,0.25380850127455762,0.00023943644627767111,0.00021445589406887222,0.025363482909558914,5.6164828358580466e-05,0.33155768133492353,0.36565072782371116,1.7152429475912099e-07,9.3756526545455615e-06,0.022618519109494906,1.3539685454685893e-07,5.4458672206312622e-10,1.2447132252318606e-08,0.00048133481352585956
0.0002583637237826884,0.18066886344280705,0.0,0.0,0.0,0.0,0.25251547337469693,0.00023853415522755348,0.00021419502254033424,0.025435855346903492,5.6061157534069398e-05,0.33197303471414158,0.36631644005585334,1.7109199023068929e-07,9.4072085916487873e-06,0.022754418620404237,1.3614170635266584e-07,5.4758262921946743e-10,1.2474731451730333e-08,0.00048626008809615838
0.0002596502290896369,0.1808701056830706,0.0,0.0,0.0,0.0,0.25123276443272047,0.00023763868387276677,0.00021393284946436309,0.025507887784831974,5.5957786565065013e-05,0.33238355736686731,0.3669771664241564,1.7066048288418243e-07,9.4385532387927582e-06,0.022890138226512747,1.3688332663024409e-07,5.5056553867824828e-10,1.2502027501243827e-08,0.0004911972953677169
0.0002609367343965854,0.18107030432752,0.0,0.0,0.0,0.0,0.24996026262794432,0.00023674995659788044,0.00021366941423277302,0.025579582740150774,5.58547163408221e-05,0.33278930640786009,0.367632960304978,1.7022979439363572e-07,9.4696877742872806e-06,0.023025676969541869,1.3762171287546866e-07,5.5353544036746918e-10,1.2529023393256604e-08,0.00049614624051325703
0.0002622232397035339,0.1812694667791376,0.0,0.0,0.0,0.0,0.24869785764549374,0.00023586789886396233,0.00021340475551835607,0.02565094270482312,5.5751947488721516e-05,0.33319033815568899,0.36828387435728321,1.6979994511759418e-07,9.5006134637036019e-06,0.023161033922043949,1.3835686213478944e-07,5.5649232240751455e-10,1.2555722069753958e-08,0.00050110673031058281
0.0002635097450104824,0.18146760041427162,0.0,0.0,0.0,0.0,0.24744544060292384,0.00023499243718082526,0.00021313891125735839,0.025721970145138797,5.5649480514315961e-05,0.33358670818020447,0.36892996055629967,1.6937095383948859e-07,9.53133162611671e-06,0.023296208180572396,1.3908877177347629e-07,5.5943617420109429e-10,1.2582126413372743e-08,0.0005060785729941006
0.0002647962503174309,0.1816647123838509,0.0,0.0,0.0,0.0,0.24620290423370714,0.00023412349916704774,0.00021287191837299267,0.025792667506610828,5.5547316073754689e-05,0.33397847117111878,0.36957127011101437,1.6894284108649105e-07,9.5618434016154879e-06,0.023431198890826704,1.3981743960631266e-07,5.6236698695893988e-10,1.2608239355746231e-08,0.00051106157881966011
0.00026608275562437937,0.18186081002910554,0.0,0.0,0.0,0.0,0.24497014270288905,0.00023326101341427958,0.00021260381294740282,0.025863037210722171,5.5445454731048919e-05,0.3343656810624191,0.37020785354834035,1.6851562391452097e-07,9.5921500156127393e-06,0.023566005227025816,1.4054286544178187e-07,5.6528475991072203e-10,1.2634063757138821e-08,0.00051605555965730408
0.00026736926093132786,0.18205590048840178,0.0,0.0,0.0,0.0,0.24374705152951445,0.00023240490958609171,0.0002123346306334361,0.025933081653758829,5.5343896618772143e-05,0.33474839108373095,0.37083976074861658,1.6808931934557796e-07,9.6222528455685659e-06,0.023700626383737388,1.412650460103618e-07,5.6818947990595167e-10,1.2659602416276477e-08,0.00052106032880051823
0.00026865576623827636,0.1822499908663791,0.0,0.0,0.0,0.0,0.24253352760758953,0.0002315551184626571,0.00021206440637754745,0.026002803207948726,5.5242641982099477e-05,0.33512665374296957,0.3714670409361901,1.6766394504799222e-07,9.6521531713227002e-06,0.023835061580405933,1.4198398072221122e-07,5.7108114457218735e-10,1.2684858141605441e-08,0.00052607570103737743
0.00026994227154522485,0.1824430882088732,0.0,0.0,0.0,0.0,0.24132946921041415,0.00023071157164500676,0.000211793174035628,0.026072204222679713,5.5141691582466783e-05,0.33550052081828247,0.37208974267832268,1.6723951718615969e-07,9.6818520302078139e-06,0.023969310065231571,1.4269967070180057e-07,5.7395975843219632e-10,1.2709833748562959e-08,0.00053110149279467548
0.00027122877685217334,0.18263519951806612,0.0,0.0,0.0,0.0,0.24013477597409291,0.00022987420164428219,0.0002115209670952977,0.026141287024787206,5.504104541913051e-05,0.33587004336633836,0.37270791389373287,1.6681605103685941e-07,9.7113507657127341e-06,0.024103371114467927,1.4341211414714673e-07,5.7682531423816818e-10,1.2734531955919113e-08,0.00053613752213391077
0.00027251528215912183,0.18282633174227486,0.0,0.0,0.0,0.0,0.23894934889932326,0.00022904294199588325,0.00021124781814394866,0.02621005391907303,5.4940703690571687e-05,0.33623527171860657,0.37332160185168939,1.6639356181461805e-07,9.7406505931624139e-06,0.024237244034575792,1.441213118016335e-07,5.7967781498007714e-10,1.2758955495299866e-08,0.00054118360880145162
0.00027380178746607033,0.18301649178280954,0.0,0.0,0.0,0.0,0.23777309018268145,0.0002282177270956361,0.00021097375916633878,0.026278507185768438,5.4840666679472129e-05,0.3365962555942571,0.37393085324885789,1.6597206343742218e-07,9.7697526908162646e-06,0.024370928144078739,1.448272645344845e-07,5.8251726415407195e-10,1.2783107042450579e-08,0.00054623957377188885
0.0002750882927730188,0.18320568637517573,0.0,0.0,0.0,0.0,0.23660590348495258,0.00022739849251784744,0.00021069882170395224,0.026346649086170241,5.474093415089754e-05,0.33695304391390657,0.3745357140882497,1.6555157106236032e-07,9.7986584015029886e-06,0.024504422806001215,1.455299719129917e-07,5.8534366001974453e-10,1.2806989295411315e-08,0.00055130524006945475
0.0002763747980799673,0.18339392239455363,0.0,0.0,0.0,0.0,0.23544769363611281,0.00022658517455523652,0.00021042303628138268,0.026414481857881943,5.4641506484843697e-05,0.33730568499773211,0.37513622981329287,1.6513209689528932e-07,9.8273688297865409e-06,0.024637727396532697,1.4622943617417713e-07,5.881570115747307e-10,1.2830604886356487e-08,0.00055638043200124422
0.0002776613033869158,0.18358120653654575,0.0,0.0,0.0,0.0,0.23429836669067861,0.00022577771034826584,0.0002101464330563078,0.026482007716408941,5.4542383602697513e-05,0.33765422652490279,0.37573244528360977,1.6471365407171748e-07,9.8558852183556771e-06,0.024770841312592752,1.4692565842301112e-07,5.9095732326339497e-10,1.285395643126363e-08,0.00056146497535504848
0.0002789478086938643,0.1837675454747138,0.0,0.0,0.0,0.0,0.2331578299310646,0.00022497603790660748,0.00020986904147843931,0.026549228855821869,5.4443565492533402e-05,0.33799871552854144,0.37632440477367596,1.6429625494589326e-07,9.8842087612359597e-06,0.024903763974112373,1.4761864044909958e-07,5.9374460228379891e-10,1.2877046519940578e-08,0.00056655869745834227
0.0002802343140008128,0.18395294585615496,0.0,0.0,0.0,0.0,0.23202599180392439,0.00022418009606466559,0.00020959089040088966,0.02661614744822333,5.4345052125917761e-05,0.33833919843644461,0.37691215200211126,1.6387991072442863e-07,9.9123406576055069e-06,0.025036494818337262,1.483083843978581e-07,5.9651885726512625e-10,1.2899877694365498e-08,0.00057166142701848741
0.0002815208193077613,0.18413741412322732,0.0,0.0,0.0,0.0,0.23090276208956156,0.00022338982461004856,0.00020931200808309961,0.026682765647346247,5.424684332740944e-05,0.3386757209528265,0.37749573005538473,1.6346463401701129e-07,9.9402820894076271e-06,0.025169033320787189,1.4899489191632444e-07,5.9928009483202105e-10,1.2922452524123244e-08,0.00057677299472522355
0.0002828073246147098,0.18432095687782998,0.0,0.0,0.0,0.0,0.22978805176062775,0.00022260516417347721,0.00020903242205345517,0.0267490855866141,5.4148938978621003e-05,0.33900832815208332,0.37807518145220326,1.6305043395670945e-07,9.968034280206947e-06,0.025301378980749908,1.4967816599578103e-07,6.0202832701585944e-10,1.2944773490909598e-08,0.00058189323283413337
0.00028409382992165827,0.18450358058712563,0.0,0.0,0.0,0.0,0.2286817728510693,0.00022182605618942892,0.00020875215952678133,0.026815109377176738,5.4051338854863028e-05,0.33933706456620144,0.37865054820323951,1.6263732289781973e-07,9.9955983855347243e-06,0.025433531307381657,1.5035820993904512e-07,6.0476356710109774e-10,1.2966843143119565e-08,0.00058702197483526987
0.00028538033522860676,0.18468529161505914,0.0,0.0,0.0,0.0,0.22758383851798974,0.00022105244286861953,0.00020847124706574208,0.026880839109696755,5.395404274566165e-05,0.3396619741396712,0.37922187178356975,1.6222530965638848e-07,1.002297561801314e-05,0.02556548982862417,1.5103502686704769e-07,6.0748582764057512e-10,1.2988663897670023e-08,0.00059215905566407749
0.00028666684053555526,0.18486609632141465,0.0,0.0,0.0,0.0,0.22649416305792658,0.00022028426709984659,0.0002081897105430475,0.026946276855347524,5.3857050622565563e-05,0.33998310021487166,0.37978919312588916,1.6181440393758554e-07,1.0050167041336796e-05,0.025697254095352475,1.5170861966187802e-07,6.1019512022650955e-10,1.3010238225439741e-08,0.00059730431184888049
0.00028795334584250375,0.18504600100048882,0.0,0.0,0.0,0.0,0.2254126619054313,0.00021952147266624672,0.0002079075755733316,0.02701142466608563,5.376036184482245e-05,0.34030048553178271,0.38035255262153694,1.6140461351297002e-07,1.0077174022092887e-05,0.025828823681534503,1.5237899097011312e-07,6.1289145550380367e-10,1.3031568448859094e-08,0.00060245758145803508
0.00028923985114945224,0.18522501190201457,0.0,0.0,0.0,0.0,0.22433925162319834,0.00021876400410626373,0.0002076248668919475,0.027076284574997788,5.3663976424731845e-05,0.34061417223183921,0.38091199012501187,1.6099594894479473e-07,1.0103997522254202e-05,0.025960198185453018,1.5304614660903316e-07,6.155748568704636e-10,1.3052657072519379e-08,0.00060761870422721721
0.00029052635645640074,0.1854031352240825,0.0,0.0,0.0,0.0,0.22327384976476286,0.00021801180666200038,0.00020734160900697443,0.027140858594599703,5.3567893894899308e-05,0.3409242019489459,0.38146754501697266,1.605884177391068e-07,1.013063877411629e-05,0.026091377215023796,1.5371008973572771e-07,6.1824533702478802e-10,1.3073506415016309e-08,0.00061278752109786869
0.00029181286176334923,0.18558037712531797,0.0,0.0,0.0,0.0,0.22221637492271457,0.00021726482630108615,0.00020705782585443713,0.027205148718068246,5.3472113905235822e-05,0.34123061577440034,0.38201925618255222,1.6018202787806717e-07,1.0157098920247391e-05,0.026222360394981631,1.5437082487795573e-07,6.2090291417810037e-10,1.3094118820559544e-08,0.00061796387442753658
0.0002930993670702977,0.1857567437353258,0.0,0.0,0.0,0.0,0.22116674668640554,0.00021652300966477868,0.00020677354084833817,0.027269156919108993,5.3376636144681337e-05,0.34153345428307175,0.38256716203096297,1.5977678645575323e-07,1.0183379077362862e-05,0.026353147363647331,1.5502835687775187e-07,6.2354760780579722e-10,1.311449659187804e-08,0.00062314760788076927
