Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(2),C2H5(3),C(6),H(4),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C4H7(28),C4H7(38),C3H5(32),C4H6(30),C4H7(42)
3.7532532178696396e-06,0.11271907308125254,0.0,0.0,0.0,0.0,0.99146782112995291,0.00076875355646210931,5.7518359225044575e-05,0.00023717940652313955,3.7499949155784386e-05,0.0037677718833106838,0.0036620294651467508,6.253142943215122e-09,1.6513068959130845e-08,1.4033903881867268e-06,1.8765088855856829e-12,7.5475982011659902e-15,2.4777437815070305e-12,8.7440851998154972e-11,1.8208276358297744e-12
3.825652799924962e-06,0.11273627199004956,0.0,0.0,0.0,0.0,0.9911598445433627,0.00077123148886197904,5.8276950250890388e-05,0.00024539087639036583,3.7970556058672697e-05,0.0039176179423913637,0.0038081319644354497,6.522952307331322e-09,1.734102687964738e-08,1.5117094511584389e-06,2.0496573415698866e-12,8.2440272570570428e-15,2.6776450343736943e-12,9.8083166128735015e-11,1.9994704056031341e-12
3.898052381980284e-06,0.11275366190740733,0.0,0.0,0.0,0.0,0.99084856159958634,0.0007735146645220306,5.9010507774223851e-05,0.00025367308728178152,3.8423866092916157e-05,0.0040692120798250225,0.0039559538238316981,6.795579517085366e-09,1.8183391872302247e-08,1.6252751012872692e-06,2.2331171394851539e-12,8.9819300892219382e-15,2.8873811382874836e-12,1.096940628951613e-10,2.189926393711666e-12
3.970451964035606e-06,0.11277123580891966,0.0,0.0,0.0,0.0,0.99053410096933048,0.00077561486029714081,5.971977566329568e-05,0.00026202277204286171,3.8860399998648127e-05,0.0042224840814273495,0.0041054267332730245,7.0708486154733272e-09,1.9039591071349221e-08,1.7441672606995683e-06,2.4271120952564978e-12,9.7622069198635029e-15,3.1070719386860808e-12,1.2233014627545939e-10,2.3925574909697555e-12
4.042851546090928e-06,0.11278898687807196,0.0,0.0,0.0,0.0,0.99021658747184804,0.00077754326356249865,6.0405504708007052e-05,0.00027043678904424334,3.9280682610297561e-05,0.0043773659217525669,0.0042564845022588635,7.3485919906018385e-09,1.9909066934900798e-08,1.8684619202801004e-06,2.6318558314067708e-12,1.0585716971406708e-14,3.336828486516103e-12,1.3604918530851469e-10,2.6077188549635545e-12
4.11525112814625e-06,0.11280690850705681,0.0,0.0,0.0,0.0,0.98989614204836418,0.00077931048882606737,6.1068448551191353e-05,0.00027891212123813176,3.9685240084656207e-05,0.0045337917728755905,0.0044090630686924662,7.6286504254103294e-09,2.0791278375612466e-08,1.9982312570498424e-06,2.8475520199605123e-12,1.1453279443918178e-14,3.5767535068807421e-12,1.5091005705945981e-10,2.8357589052239737e-12
4.1876507102015725e-06,0.11282499429780633,0.0,0.0,0.0,0.0,0.98957288175503777,0.00078092659555161663,6.1709360100062265e-05,0.00028744587470156259,4.0074597460289985e-05,0.0046916980024813921,0.0045631004973721466,7.9108725683631784e-09,2.1685701634163807e-08,2.1335437576128819e-06,3.0743946760291751e-12,1.2365674696281792e-14,3.8269418009444206e-12,1.6697269101933318e-10,3.0770193731009668e-12
4.260050292256895e-06,0.11284323806145131,0.0,0.0,0.0,0.0,0.98924691977320689,0.00078240110690950637,6.2328988380268597e-05,0.00029603527673605345,4.044927652240858e-05,0.0048510231625409159,0.0047185369693689624,8.1951149456991962e-09,2.2591830920314284e-08,2.274464346247567e-06,3.3125684238073972e-12,1.3323645315204509e-14,4.087480732253438e-12,1.842980151208127e-10,3.3318353930379401e-12
4.332449874312217e-06,0.11286163381726537,0.0,0.0,0.0,0.0,0.98891836543481293,0.00078374302920302254,6.2928075798671435e-05,0.00030467767358844348,4.0809793946656603e-05,0.0050117079697758289,0.0048753147634539515,8.4812420730614334e-09,2.3509178903763276e-08,2.4210545162577404e-06,3.5622488340760234e-12,1.432789747311771e-14,4.3584507092684665e-12,2.0294790353859055e-10,3.6005356296292604e-12
4.404849456367539e-06,0.11288017579070249,0.0,0.0,0.0,0.0,0.98858732426096219,0.00078496087173500863,6.3507355778114191e-05,0.00031337052785513676,4.1156659698074539e-05,0.005173695279068055,0.0050333782306898524,8.7691257062211768e-09,2.4437277041367688e-08,2.5733724633944179e-06,3.8236028304799956e-12,1.5379102563010253e-14,4.6399255442760582e-12,2.2298512643908069e-10,3.8834424419478883e-12
4.477249038422861e-06,0.11289885841088323,0.0,0.0,0.0,0.0,0.98825389801180863,0.00078606266691413765,6.406755072967662e-05,0.00032211141562505388,4.1490375663359196e-05,0.0053369300508400502,0.0051926737631787729,9.0586446676675872e-09,2.537567572330351e-08,2.7314732203212812e-06,4.0967890153426027e-12,1.6477898507669327e-14,4.9319729025826001e-12,2.4447330180116051e-10,4.1808720804412835e-12
4.549648620478183e-06,0.1129176763075003,0.0,0.0,0.0,0.0,0.9879181847461399,0.00078705599043287411,6.460937033235772e-05,0.00033089802341062114,4.1811434493293358e-05,0.0055013593133181691,0.0053531497578479647,9.3496851492554571e-09,2.6323944304609145e-08,2.8954087911589577e-06,4.3819580213671679e-12,1.7624891174541522e-14,5.2346547845250829e-12,2.6747684934190784e-10,4.493134901108728e-12
4.6220482025335055e-06,0.11293662430729426,0.0,0.0,0.0,0.0,0.98758027888920563,0.00078794798137773222,6.5133510091123435e-05,0.00033972814491065327,4.2120318634996423e-05,0.0056669321204955185,0.0055147565760606723,9.6421398226920899e-09,2.7281671043332095e-08,3.0652282853065678e-06,4.6792529818981325e-12,1.882065626852836e-14,5.5480278169428247e-12,2.9206094660720179e-10,4.8205355966534767e-12
4.694447784588828e-06,0.11295569743013355,0.0,0.0,0.0,0.0,0.98724027130746483,0.00078874536214791483,6.5640650144472779e-05,0.00034859967764493252,4.2417499536320854e-05,0.0058335995065364084,0.0056774464997689676,9.9359074082191402e-09,2.8248462916128609e-08,3.2409780498982071e-06,4.9888099033278316e-12,2.0065740828228211e-14,5.8721436314008808e-12,3.1829148730881323e-10,5.1633734529659381e-12
4.76684736664415e-06,0.11297489088477453,0.0,0.0,0.0,0.0,0.98689824938903203,0.00078945445807690549,6.6131454296274571e-05,0.00035751061949633266,4.2703437004076603e-05,0.0060013144372975825,0.005841173684861741,1.023089327625199e-08,2.9223945344503364e-08,3.4227018002781771e-06,5.310757976011908e-12,2.1360664476351705e-14,6.2070493474213371e-12,3.462350418724013e-10,5.5219426149952708e-12
4.839246948699472e-06,0.11299420006436048,0.0,0.0,0.0,0.0,0.98655429712872411,0.00079008121667171723,6.6606569248717519e-05,0.00036645906519232335,4.2978578698765097e-05,0.0061700317595752355,0.0060058941122944796,1.052700853321216e-08,3.0207761872376638e-08,3.6104407479534159e-06,5.645220046735285e-12,2.2705921322291049e-14,6.55278779034741e-12,3.75958820142289e-10,5.8965323495099111e-12
4.911646530754794e-06,0.11301362054171381,0.0,0.0,0.0,0.0,0.98620849521673992,0.00079063122639712812,6.7066624013469936e-05,0.00037544320275367669,4.3243359751556838e-05,0.0063397081486130432,0.0061715655375185995,1.0824169203090073e-08,3.1199573775675081e-08,3.804233725631365e-06,5.9923130407437376e-12,2.410198165759038e-14,6.9093977669068067e-12,4.0753063630507994e-10,6.287427323554773e-12
4.984046112810116e-06,0.11303314806446581,0.0,0.0,0.0,0.0,0.98586092113010548,0.00079110973494682119,6.7512229480651712e-05,0.00038446130993454055,4.3498202489799108e-05,0.0065103020543418625,0.0063381474386666192,1.1122297197641418e-08,3.2199059606975139e-08,4.0041173090108398e-06,6.3521482167649674e-12,2.5549292980738831e-14,7.2769145625872855e-12,4.410188759957046e-10,6.694907894259374e-12
5.0564456948654385e-06,0.11305277855007308,0.0,0.0,0.0,0.0,0.98551164922612211,0.00079152166696074087,6.7943978127952274e-05,0.000393511750674848,4.374351625746802e-05,0.0066817736467716,0.0065056009638970406,1.1421319555942544e-08,3.3205914714584588e-08,4.2101259350167893e-06,6.7248315750333605e-12,2.704828164181461e-14,7.6553700981136861e-12,4.7649246543048371e-10,7.1192503818975544e-12
5.128845276920761e-06,0.11307250808075495,0.0,0.0,0.0,0.0,0.98516075083713461,0.00079187164115356165,6.8362443852707552e-05,0.00040259297158318528,4.3979697319223726e-05,0.0068540847609024269,0.0066738888782548658,1.1721167060968882e-08,3.4219850735240576e-08,4.4222920162675072e-06,7.1104643227733219e-12,2.859935471253137e-14,8.0447930665094796e-12,5.1402084257627518e-10,7.5607273426506448e-12
5.201244858976083e-06,0.11309233289837843,0.0,0.0,0.0,0.0,0.98480829436602368,0.00079216398682608376,6.8768181911017706e-05,0.00041170349846561983,4.4207128838024429e-05,0.0070271988414751284,0.0068429755103598224,1.2021775578307808e-08,3.5240595047518275e-08,4.6406460516324697e-06,7.509143098348516e-12,3.02029008854084e-14,8.4452094613588258e-12,5.5367393037381279e-10,8.0196078585601092e-12
5.273644441031405e-06,0.113112249399328,0.0,0.0,0.0,0.0,0.98445434538189647,0.00079240275974724113,6.9161728950447541e-05,0.00042084193291357379,4.4426180916161085e-05,0.007201080887845406,0.0070128266991943498,1.232308571822279e-08,3.6267890210972365e-08,4.8652167327455581e-06,7.9209602631275441e-12,3.1859291652876486e-14,8.8566427056630074e-12,5.9552211181301231e-10,8.4961578093712487e-12
5.346044023086727e-06,0.11313225412938599,0.0,0.0,0.0,0.0,0.98409896671550989,0.00079259175739724858,6.9543603123842408e-05,0.00043000694896164774,4.4637210690872124e-05,0.0073756973992244179,0.0071834097412260258,1.2625040683990366e-08,3.7301493404575658e-08,5.0960310463873763e-06,8.3460043782738842e-12,3.3568883223049937e-14,9.2791136064581832e-12,6.3963620677548004e-10,8.9906401244419534e-12
5.418443605142049e-06,0.11315234377863476,0.0,0.0,0.0,0.0,0.98374221855405075,0.00079273453356289397,6.9914304272401432e-05,0.00043919728982430849,4.4840562477247624e-05,0.0075510163204875955,0.0073546933380652449,1.2927587864473327e-08,3.8341175850037947e-08,5.3331143727178349e-06,8.7843604445456027e-12,3.5332017479433669e-14,9.7126409253194095e-12,6.860874507218686e-10,9.5033150527388163e-12
5.48360322899184e-06,0.1131704944455607,0.0,0.0,0.0,0.0,0.9834200219790652,0.00079282626466092593,7.0238780917806373e-05,0.00044748926381292194,4.5017288788744823e-05,0.0077093785391864379,0.0075094227729111057,1.3200346987185242e-08,3.928190958581712e-08,5.5518691290591139e-06,9.190330123131089e-12,3.6964888806117103e-14,1.0112282728200534e-11,7.299510279628723e-10,9.9804903181413045e-12
5.54876285284163e-06,0.1131887091087116,0.0,0.0,0.0,0.0,0.98309680314358372,0.00079288552451042685,7.0554936765268399e-05,0.00045579996115771608,4.5188297927684261e-05,0.0078682634320910508,0.007664674459200274,1.3473513102982108e-08,4.0227244909987717e-08,5.7757375479095088e-06,9.6072060351171135e-12,3.8641626660035632e-14,1.0520904745238713e-11,7.7581819399765504e-10,1.0472796906059952e-11
5.613922476691421e-06,0.11320698563525772,0.0,0.0,0.0,0.0,0.98277260080189399,0.00079291445154386613,7.0863099237188565e-05,0.00046412859696551881,4.5353815067067107e-05,0.0080276504240130026,0.0078204282962895406,1.3747053737915754e-08,4.1177041925906579e-08,6.0047351580018585e-06,1.0035043853236869e-11,4.0362454962366145e-14,1.0938516647681183e-11,8.2374166829907242e-10,1.0980419946042857e-11
5.679082100541211e-06,0.11322532197425196,0.0,0.0,0.0,0.0,0.98244745220261143,0.00079291505688540735,7.116358450486524e-05,0.00047247442414076002,4.5514057530058488e-05,0.0081875197584421622,0.0079766649799630444,1.4020940702225729e-08,4.2131168517658815e-08,6.238876654001904e-06,1.0473897490972068e-11,4.2127590561722069e-14,1.1365127405282878e-11,8.7377439943193964e-10,1.1503543429419128e-11
5.730956989279217e-06,0.11323996135075164,0.0,0.0,0.0,0.0,0.98218794221608652,0.00079289655373970239,7.139752166234301e-05,0.00047913052146271137,4.563799853182243e-05,0.0083151271470229687,0.0081013809904300123,1.4239216986333061e-08,4.2893780076252662e-08,6.4289683994626011e-06,1.0831188509376387e-11,4.3564668999278266e-14,1.1711199886086577e-11,9.1514992945852601e-10,1.1931216780835494e-11
5.782831878017223e-06,0.11325463642622463,0.0,0.0,0.0,0.0,0.98192787262248249,0.00079286220281948806,7.1626935639642445e-05,0.00048579672048584398,4.5758831789687317e-05,0.0084430189870384666,0.0082263822535859326,1.4457680795632366e-08,4.3658996932292272e-08,6.6223358853684345e-06,1.1195520419192443e-11,4.5030066971726839e-14,1.2062984198691853e-11,9.5792294176728503e-10,1.2368922302210506e-11
5.834706766755229e-06,0.11326934627120688,0.0,0.0,0.0,0.0,0.98166726029782936,0.00079281286254334138,7.1851971265266646e-05,0.00049247269155131945,4.5876656713887879e-05,0.0085711863506418833,0.0083516600418953677,1.467632040284861e-08,4.4426762198453859e-08,6.8189855059829552e-06,1.1566918572862632e-11,4.6523886443655393e-14,1.2420483802227272e-11,1.0021204447372257e-09,1.2816751560821068e-11
5.8813941666194356e-06,0.1132826141145746,0.0,0.0,0.0,0.0,0.98143225868976525,0.00079275631618898139,7.2050876178900866e-05,0.00049848915853003466,4.5980206845677769e-05,0.0086867654037991633,0.0084646394930451979,1.4873236772716726e-08,4.5119884952561737e-08,6.9987814556314537e-06,1.1907238976787511e-11,4.7892706519692871e-14,1.2747122342759749e-11,1.0431385248071142e-09,1.3228529155670384e-11
5.928081566483642e-06,0.1132959087544295,0.0,0.0,0.0,0.0,0.9811968422720696,0.00079268885812193413,7.2246448333716004e-05,0.00050451306177802849,4.6081466830296894e-05,0.0088025545239783041,0.0085778301140576121,1.5070277144247111e-08,4.5814990200535454e-08,7.181245181342e-06,1.2253320778685243e-11,4.92846998125993e-14,1.3078394393271007e-11,1.0853521870192671e-09,1.3648647315463888e-11
5.974768966347848e-06,0.11330922957236342,0.0,0.0,0.0,0.0,0.98096102227059989,0.00079261103071039324,7.2438784814903684e-05,0.0005105441868719561,4.6180503229397485e-05,0.0089185477850501089,0.0086912261095155683,1.5267433811989768e-08,4.6512041820149653e-08,7.3663808035224764e-06,1.2605181486503362e-11,5.0699936742853856e-14,1.3414301723909378e-11,1.1287812855506049e-09,1.407717226504676e-11
6.021456366212054e-06,0.11332257596661131,0.0,0.0,0.0,0.0,0.980724809589684,0.00079252335218634004,7.2627980130499827e-05,0.00051658232700319212,4.6277380813677817e-05,0.0090347394344273708,0.0088048218530342569,1.5464698946441862e-08,4.721100526237325e-08,7.5541922867473539e-06,1.296283832033277e-11,5.2138486570266754e-14,1.3754845867793321e-11,1.1734457244498356e-09,1.4514170108799333e-11
6.06814376607626e-06,0.11333594735329623,0.0,0.0,0.0,0.0,0.9804882148212769,0.00079242631770258336,7.2814126266679483e-05,0.00052262728270329839,4.6372162602308885e-05,0.0091511238879631879,0.0089186118823199236,1.5662065568651532e-08,4.7911847493791178e-08,7.7446834469601881e-06,1.3326308259879192e-11,5.3600417592872895e-14,1.4100028250243812e-11,1.2193654566253477e-09,1.4959706848456212e-11
6.114831165940466e-06,0.11334934316526284,0.0,0.0,0.0,0.0,0.9802512482530954,0.00079232040024501845,7.2997312739151693e-05,0.00052867886160364757,4.6464909899205109e-05,0.0092676957254319726,0.0090325908947897927,1.5859526362956747e-08,4.8614536946645008e-08,7.9378579576898005e-06,1.3695608064089348e-11,5.5085797214658886e-14,1.444985006969655e-11,1.2665604830275883e-09,1.541384839952747e-11
6.1615185658046725e-06,0.11336276285153847,0.0,0.0,0.0,0.0,0.98001391987647235,0.00079220605149800036,7.3177626643587953e-05,0.00053473687820508337,4.6555682328656518e-05,0.0093844496861703128,0.0091467537433484892,1.605707491369489e-08,4.9319043469072272e-08,8.1337193559653911e-06,1.4070754297459517e-11,5.6594692063919464e-14,1.4804312459722028e-11,1.3150508518911708e-09,1.5876660606733841e-11
6.208205965668879e-06,0.11337620587690658,0.0,0.0,0.0,0.0,0.97977623939432534,0.0007920837027187602,7.3355152707220422e-05,0.00054080115364510341,4.6644537871895578e-05,0.0095013806646582905,0.0092610954321039295,1.625470451921516e-08,5.0025338274416885e-08,8.3322710482704007e-06,1.4451763337712047e-11,5.8127168010278863e-14,1.5163416336367939e-11,1.3648566579972413e-09,1.6348209262264276e-11
6.254893365533085e-06,0.1133896717215444,0.0,0.0,0.0,0.0,0.97953821622911996,0.00079195376559776679,7.3529973341260788e-05,0.00054687151546678003,4.6731532904183398e-05,0.0096184837061073312,0.0093756111120911791,1.6452409347422722e-08,5.0733393891648818e-08,8.5335163164124974e-06,1.4838651392197222e-11,5.9683290246835706e-14,1.5527162573914637e-11,1.4159980419695189e-09,1.6828560122849828e-11
6.301580765397291e-06,0.11340315988063324,0.0,0.0,0.0,0.0,0.97929985953061316,0.00079181663308307,7.370216869303821e-05,0.00055294779739593252,4.6816722231608842e-05,0.0097357540021751118,0.0094902960771164023,1.6650183230079151e-08,5.1443184117558523e-08,8.7374583231337206e-06,1.5231434512668978e-11,6.1263123330879624e-14,1.5895551829207637e-11,1.4684951896354501e-09,1.7317778925828982e-11
6.348268165261497e-06,0.11341666986394425,0.0,0.0,0.0,0.0,0.97906117818335459,0.00079167268016078966,7.3871816697451256e-05,0.00055902983912753813,4.6900159127369913e-05,0.0098531868868234462,0.0096051457597408716,1.6848020838520249e-08,5.2154683970500937e-08,8.9441001174391425e-06,1.5630128610633602e-11,6.2866731267039378e-14,1.6268584744324001e-11,1.5223683314505987e-09,1.7815931404069389e-11
6.394955565125703e-06,0.1134302011954194,0.0,0.0,0.0,0.0,0.97882218081399053,0.00079152226460640462,7.4038993127914878e-05,0.00056511748611913818,4.6981895367690956e-05,0.0099707778322867639,0.0097201557273692597,1.704591649033245e-08,5.2867869645294801e-08,9.1534446397096647e-06,1.6034749470085763e-11,6.4494177533890658e-14,1.6646261743138922e-11,1.5776377419741321e-09,1.8323083300531312e-11
6.4416429649899095e-06,0.1134437534127827,0.0,0.0,0.0,0.0,0.97858287579843217,0.00079136572770832734,7.4203771646971033e-05,0.00057121058938983192,4.7061981267478272e-05,0.010088522445122674,0.0098353216784190962,1.7243865322833686e-08,5.3582718469385426e-08,9.365494726638934e-06,1.6445312760081298e-11,6.6145525162868114e-14,1.7028583261639649e-11,1.6343237393867634e-09,1.8839300382361821e-11
6.488330364854116e-06,0.11345732606715984,0.0,0.0,0.0,0.0,0.97834327126886422,0.00079120339496811516,7.4366223856492885e-05,0.00057730900532499394,4.7140465715657579e-05,0.01020641646235231,0.0099506394385745229,1.7441862096863396e-08,5.4299208860139825e-08,9.5802531159930172e-06,1.686183404672022e-11,6.7820836753877003e-14,1.7415549512305603e-11,1.6924466850510895e-09,1.9364648454474457e-11
6.535017764718322e-06,0.11347091872271346,0.0,0.0,0.0,0.0,0.97810337512059453,0.00079103557677092675,7.4526419347335161e-05,0.00058341259548720062,4.7217396210094144e-05,0.010324455747695553,0.01006610495713361,1.7639902370916131e-08,5.5017320283462651e-08,9.7977224511807404e-06,1.7284328804599523e-11,6.9520174558821918e-14,1.7807160747248735e-11,1.752026983114706e-09,1.9899193372486748e-11
