Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(2),C2H5(3),C(6),H(4),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C4H7(28),C4H7(38)
9.156129714613579e-16,0.1122453720000208,0.0,0.0,0.0,0.0,0.99999999999962941,3.6847617745105467e-13,1.1868102429356837e-15,1.9023547568653506e-23,1.1868101987930164e-15,2.668791399935467e-23,3.9247473879265626e-23,7.6786902768852362e-45,4.15975820672192e-40,1.8364603564919689e-47,1.7748686476797839e-71,5.4132326866355189e-77
1.8316235169441924e-15,0.11224537200004166,0.0,0.0,0.0,0.0,0.99999999999925804,7.3711235320400466e-13,2.3741358813451785e-15,7.6118969590871262e-23,2.3741357047170182e-15,1.0678642105156235e-22,1.5704101629430354e-22,1.2293045678999345e-43,3.3290790932985453e-39,2.9395396455826965e-46,1.1369138459812407e-69,6.9298390540050174e-75
3.6636446079098614e-15,0.11224537200008328,0.0,0.0,0.0,0.0,0.99999999999851619,1.474384704595006e-12,4.7487873477840054e-15,3.0452544404421019e-22,4.7487866411564135e-15,4.2721523884164458e-22,6.2826631274487267e-22,1.9674578273334638e-42,2.6637823486392161e-38,4.7042431449190052e-45,7.2794349583994088e-68,8.8607339135509802e-73
7.3276867898412e-15,0.11224537200016657,0.0,0.0,0.0,0.0,0.99999999999703204,2.9489294069174103e-12,9.4980910391408393e-15,1.21820091450452e-21,9.4980882124009226e-15,1.7090001915242292e-21,2.5132696922629878e-21,3.1483859176894515e-41,2.1312494577356327e-37,7.52762733928584e-44,4.6598475257016995e-66,1.1310121616557127e-70
1.4655771153703876e-14,0.11224537200033316,0.0,0.0,0.0,0.0,0.99999999999406386,5.8980188097238252e-12,1.8996701455769928e-14,4.873001940983814e-21,1.899669014835412e-14,6.8362801841767523e-21,1.0053487118847685e-20,5.0377703065140851e-40,1.7051144862082125e-36,1.204504864257354e-42,2.9826122150920813e-64,1.4391962386244424e-68
2.931193988142923e-14,0.11224537200066628,0.0,0.0,0.0,0.0,0.99999999998812794,1.1796197607983094e-11,3.7993934424679421e-14,1.949240433093029e-20,3.799388919412761e-14,2.7345687069646992e-20,4.0214760810863671e-20,8.0606830711135005e-39,1.3641783324814447e-35,1.9273311252781768e-41,1.908955517458032e-62,1.8204968393872866e-66
5.862427733687994e-14,0.1122453720013326,0.0,0.0,0.0,0.0,0.99999999997625566,2.3592555175087357e-11,7.5988448905020486e-14,7.7970410416800223e-20,7.5988267981225965e-14,1.0938394084928466e-19,1.6086063289963554e-19,1.2897191939096624e-37,1.0914426029122956e-34,3.0840068714939561e-40,1.2217420184948209e-60,2.2764848624060216e-64
1.1724895224778135e-13,0.11224537200266518,0.0,0.0,0.0,0.0,0.99999999995251099,4.7185270191638785e-11,1.5197767203512591e-13,3.1188322747665124e-19,1.5197694833829245e-13,4.3753862770620448e-19,6.4344543069307606e-19,2.0635261716261614e-36,8.7329843983789308e-34,4.9352035187913018e-39,7.8190553028614024e-59,2.7853050067569272e-62
2.3449830206958417e-13,0.11224537200533047,0.0,0.0,0.0,0.0,0.99999999990502131,9.4370699754113076e-11,3.0395689496770945e-13,1.2475360784624164e-18,3.0395400018921804e-13,1.7501640726904906e-18,2.5737852791527869e-18,3.3015183712634705e-35,6.9886350637388374e-33,7.8987864161609799e-38,6.6125172610672749e-57,4.3214359251046583e-60
4.689970017131898e-13,0.11224537201066093,0.0,0.0,0.0,0.0,0.99999999981004262,1.8874155699654616e-10,6.0791844747980566e-13,4.9901506264070593e-18,6.0790686848074836e-13,7.000706080012202e-18,1.0295130295377402e-17,5.2819982635754645e-34,5.5944792267615548e-32,1.2645872491180096e-36,4.2487651637255447e-55,4.7861085715017497e-58
9.379944010004013e-13,0.11224537202132187,0.0,0.0,0.0,0.0,0.9999999996200849,3.7748326395133991e-10,1.2158539787512311e-12,1.9960614934258146e-17,1.2158076637625772e-12,2.8003169216357633e-17,4.1180356076196768e-17,8.4497891884089146e-33,4.4812872201064793e-31,2.0258352912998532e-35,2.7210702297248033e-53,4.791742402577884e-56
1e-12,0.11224537204264375,0.0,0.0,0.0,0.0,0.99999999959497077,4.0243658284390803e-10,1.2962317116405173e-12,2.3919070894054616e-17,1.2961762123204207e-12,3.3556744039673617e-17,4.934686864086595e-17,1.682532284898443e-32,6.5609473135963368e-31,4.0398617138222442e-35,1.407418200005935e-52,3.2738763730101183e-55
1.8759891995748242e-12,0.11224537204264375,0.0,0.0,0.0,0.0,0.99999999924016958,7.549666477405545e-10,2.4317747435593889e-12,7.9842483022337916e-17,2.4315894918414896e-12,1.120153291000784e-16,1.6471994653871355e-16,1.3515136346982189e-31,3.594151632236642e-30,3.2493185638073415e-34,1.744662022522e-51,4.275626059883757e-54
2.8139839981492468e-12,0.11224537206396556,0.0,0.0,0.0,0.0,0.99999999886025415,1.1324500013734322e-09,3.6477452077939386e-12,1.6966528953569118e-16,3.6473515600398129e-12,2.3803643962053786e-16,3.5002767191554732e-16,5.151847065879574e-31,1.029443625563344e-29,1.1975833973248883e-33,8.66174191858055e-51,2.2815640172853812e-53
3.751978796723669e-12,0.11224537208528745,0.0,0.0,0.0,0.0,0.99999999848033838,1.509933324849862e-09,4.8637653687316759e-12,2.8942903343000782e-16,4.8630938710769439e-12,4.0606821771335654e-16,5.9710252836416716e-16,1.3859641390107508e-30,2.175448169026453e-29,3.0416942839056745e-33,3.6690236461826372e-50,9.849538202648638e-53
5.627968393872515e-12,0.11224537212793122,0.0,0.0,0.0,0.0,0.99999999772050696,2.2648999009332879e-09,7.2959223169785121e-12,5.9922606596800638e-16,7.2945321324355972e-12,8.4073356423421811e-16,1.2362128027064229e-15,5.6046554546020083e-30,5.9665053435547714e-29,1.0670480675707554e-32,3.3195162462509505e-49,9.3704281088290478e-52
7.50395799102136e-12,0.11224537217057501,0.0,0.0,0.0,0.0,0.99999999696067499,3.0198663660733166e-09,9.7282619949598221e-12,1.0191265973757208e-15,9.7258977621018562e-12,1.4299013801870718e-15,2.1024545104814032e-15,1.5178735205575548e-29,1.2530780772698642e-28,2.6736466324784824e-32,1.312358987892254e-48,3.860008125359678e-51
1e-11,0.1122453722558626,0.0,0.0,0.0,0.0,0.99999999594970213,4.024364291959484e-09,1.2964849044491569e-11,1.7646575500825863e-15,1.2960755590575018e-11,2.4760273460324113e-15,3.6404255292665975e-15,4.9486678570808996e-29,2.8650369739901055e-28,8.2260150659640029e-32,9.1334541295173899e-48,2.9806522582823083e-50
1.1255937185319052e-11,0.1122453722558626,0.0,0.0,0.0,0.0,0.99999999544100937,4.5297989322121206e-09,1.4593541259345469e-11,2.2204690219647127e-15,1.4588390637388353e-11,3.1156401692684323e-15,4.5807166368434321e-15,7.6063366189442192e-29,3.9950504744816126e-28,1.2494336207922797e-31,1.5882761011018541e-47,5.2386706666533689e-50
1.5007916379616742e-11,0.1122453723411503,0.0,0.0,0.0,0.0,0.99999999392134142,6.0397310183081052e-09,1.9459611210647732e-11,3.89839629425061e-15,1.9450569387932359e-11,5.4703112271891877e-15,8.0420244377486679e-15,2.2808017217467826e-28,9.1617653284933046e-28,3.6478189735589877e-31,7.6315729471239223e-47,2.6032029542223241e-49
2.2511874768212126e-11,0.11224537251172591,0.0,0.0,0.0,0.0,0.9999999908819992,9.0595937437322177e-09,2.9194133209842912e-11,8.6905917656254692e-15,2.9173981064320484e-11,1.2196257927052803e-14,1.7927034805459081e-14,1.178238791838276e-27,3.1156977270837575e-27,1.886078800322135e-30,9.6455151502452094e-46,3.4964715613295401e-48
3.7519791545402886e-11,0.11224537285287803,0.0,0.0,0.0,0.0,0.99999998480328933,1.5099313405805523e-08,4.8672702261889764e-11,2.4021807922629344e-14,4.8617025906637531e-11,3.3720259301718418e-14,4.9547532966550887e-14,9.5963015451971852e-27,1.5205901015565065e-26,1.6186589861047158e-29,2.449939181360498e-44,9.3144890581669633e-47
6.753562509978441e-11,0.11224537353518581,0.0,0.0,0.0,0.0,0.99999997264576734,2.7178729566747612e-08,8.7667904330237511e-11,7.7677703345922241e-14,8.7488043914692587e-11,1.0909473068883483e-13,1.6018608678858866e-13,1.0558805027736035e-25,9.7593693701969359e-26,1.9720620280817238e-28,9.9665891013139333e-43,3.8938704782281092e-45
9.755145865416593e-11,0.11224537421749846,0.0,0.0,0.0,0.0,0.99999996048810857,3.92581148406054e-08,1.2671379847866233e-10,1.6199185140423994e-13,1.2633902646657538e-10,2.2760978609043148e-13,3.3399986643267529e-13,4.1720393356925655e-25,2.9905639940974322e-25,7.9836279858000565e-28,7.0489275289542898e-42,2.7667682795976173e-44
9.999999999999999e-11,0.11224537489981597,0.0,0.0,0.0,0.0,0.99999995949634179,4.0243489220337971e-08,1.2990119954202513e-10,1.7022229158567356e-13,1.2950741484151061e-10,2.3918318601459094e-13,3.5096439047997572e-13,4.6091295086726685e-25,3.2358452578832731e-25,8.8428934776302768e-28,8.3577002329396208e-42,3.28216469599478e-44
1.2756729220854745e-10,0.11224537489981597,0.0,0.0,0.0,0.0,0.99999994833031292,5.1337469223108299e-08,1.658103017421967e-10,2.7696501449744633e-13,1.6517005720375941e-10,3.8931982752476056e-13,5.7095958949686579e-13,1.1433968148418686e-24,6.8399086297710107e-25,2.2356845724342496e-27,3.1577085062438453e-41,1.2431092588723398e-43
1.5758312576292897e-10,0.11224537558213828,0.0,0.0,0.0,0.0,0.9999999361723807,6.3416792710400039e-08,2.0495732764374178e-10,4.2259742383300887e-13,2.0398122274582512e-10,5.9428022570665236e-13,8.7103396275305733e-13,2.553060147100207e-24,1.3281150913813847e-24,5.1165690788237749e-27,1.0797649513847159e-40,4.2610312598262319e-43
2.1761479287169204e-10,0.11224537694679755,0.0,0.0,0.0,0.0,0.99999991185610593,8.7575346985883643e-08,2.8340262656062634e-10,8.0584000795041448e-13,2.8154427874292456e-10,1.1341557388612679e-12,1.6604096437513415e-12,8.7935087512323723e-24,3.7297678293365644e-24,1.8652377856698034e-26,7.7856539766457699e-40,3.0856903393405936e-42
2.776464599804551e-10,0.11224537831147632,0.0,0.0,0.0,0.0,0.99999988753928326,1.1173377763790362e-07,3.6204900259868364e-10,1.3117196862954859e-12,3.5902888646051755e-10,1.847676360389586e-12,2.7018745863599019e-12,2.2456900471410075e-23,8.2843016298068719e-24,5.0296011500469129e-26,3.2619888785017092e-39,1.2950172570107062e-41
3.3767812708921813e-10,0.11224537967617454,0.0,0.0,0.0,0.0,0.99999986322191325,1.3589208463598505e-07,4.408957297678271e-10,1.940236330494719e-12,4.3643577101317364e-10,2.7353036136290441e-12,3.9951648257805399e-12,4.7991640401906182e-23,1.5960665564704023e-23,1.1371445074480605e-25,1.0586889195868966e-38,4.2100837043199723e-41
4.5774146130674426e-10,0.11224538240562978,0.0,0.0,0.0,0.0,0.99999981458552989,1.8420832755282532e-07,5.9918744355711181e-10,3.5651789105795053e-12,5.9101916006034476e-10,5.0346592243433824e-12,7.3362115176672462e-12,1.60514241796942e-22,4.5844115443545766e-23,4.4141920300698105e-25,8.4600144163595009e-38,3.3774199099982212e-40
5.778047955242703e-10,0.11224538513516369,0.0,0.0,0.0,0.0,0.9999997659469545,2.3252407550157655e-07,7.5827222362221788e-10,5.6806655085641503e-12,7.4529998218348438e-10,8.0357630067206298e-12,1.1681550972365373e-11,4.011537220635603e-22,1.0430442644887964e-22,1.2499934913949476e-24,3.7684576905829069e-37,1.5065561085592731e-39
6.978681297417964e-10,0.11224538786477663,0.0,0.0,0.0,0.0,0.99999971730618542,2.8083932824897572e-07,9.1814462113054662e-10,8.2866938636689067e-12,8.9928367823895458e-10,1.1742108268712522e-11,1.7029232783825396e-11,8.3840896378118131e-22,2.0472436116518496e-22,2.9166058095084434e-24,1.2535886535419544e-36,5.0159368354537268e-39
8.179314639593225e-10,0.11224539059446896,0.0,0.0,0.0,0.0,0.99999966866322187,3.2915408556193193e-07,1.0787992521335015e-09,1.1383261718333938e-11,1.0529756242213365e-09,1.6157161135708125e-11,2.3377344234734457e-11,1.5543164188663463e-21,3.630904414980445e-22,5.9790907958458632e-24,3.4777426948442012e-36,1.3924036855721911e-38
9.379947981768487e-10,0.11224539332424106,0.0,0.0,0.0,0.0,0.99999962001806186,3.7746834720718811e-07,1.2402307883364841e-09,1.4970366815798034e-11,1.2063811404822e-09,2.1284366151901955e-11,3.0724006674707467e-11,2.6433471089858327e-21,5.979744535571941e-22,1.1163997156878382e-23,8.4656495127357195e-36,3.3911207087800005e-38
9.999999999999999e-10,0.11224539878402609,0.0,0.0,0.0,0.0,0.99999959489501977,4.0241944698712402e-07,1.323902558604696e-09,1.7014962386852752e-11,1.2854950679878183e-09,2.4212231433326805e-11,3.490849555288901e-11,3.3858464594531906e-21,7.5603235207885402e-22,1.4974881749791588e-23,1.2935556841783667e-35,5.1828691766974769e-38
1.1781214666119009e-09,0.11224539878402609,0.0,0.0,0.0,0.0,0.99999952272114934,4.7409538256115575e-07,1.5654035260778476e-09,2.3616179675491107e-11,1.5123539023478763e-09,3.3688906970030579e-11,4.8405629005779518e-11,6.3697229351453114e-21,1.3835776622544082e-21,3.1906557239420206e-23,3.8398979981452734e-35,1.5393702965093687e-37
1.418248135046953e-09,0.11224540424413469,0.0,0.0,0.0,0.0,0.99999942541543629,5.7072043244349131e-07,1.8936213232632073e-09,3.4224114252887979e-11,1.8172434114777628e-09,4.898284412158761e-11,7.0059742905142432e-11,1.2984312657656116e-20,2.7605698928161992e-21,7.5749679337593294e-23,1.319027609593894e-34,5.2905827960135616e-37
1.6583748034820052e-09,0.11224540970456964,0.0,0.0,0.0,0.0,0.99999932810091174,6.673434949868502e-07,2.2248435670463534e-09,4.679415221488962e-11,2.1210902173242038e-09,6.7192928233244718e-11,9.5672527018240324e-11,2.3597770164866935e-20,4.9679730291272071e-21,1.5803752728090648e-22,3.7481902243091687e-34,1.5039443374003869e-36
1.8985014719170574e-09,0.11224541516533389,0.0,0.0,0.0,0.0,0.99999923077756459,7.6396456832430342e-07,2.5590305212704798e-09,6.1326275084392661e-11,2.4239339927002725e-09,8.8345553818505694e-11,1.2523068061387934e-10,3.944126949584865e-20,8.2839630280431823e-21,2.9972248118697218e-22,9.2849099713483822e-34,3.7265818329888841e-36
2.3787548087871617e-09,0.11224542608786146,0.0,0.0,0.0,0.0,0.99999903610435803,9.5720073991521503e-07,3.2361438339489758e-09,9.6276701016749055e-11,3.0267669260080719e-09,1.3958229716068632e-10,1.9613240074606823e-10,9.2223186222378831e-20,1.9547325966288221e-20,8.8008251559890974e-22,4.3598038958137419e-33,1.7506305557519426e-35
2.8109828119702558e-09,0.11224543591929023,0.0,0.0,0.0,0.0,0.9999988608681839,1.1311064725394874e-06,3.8553037203152999e-09,1.344422268272089e-10,3.5662669720446348e-09,1.96016662398273e-10,2.7331392335141758e-10,1.7190872245928552e-19,3.705608736266817e-20,1.9618331978829975e-21,1.3548356841401976e-32,5.4415384598752277e-35
3.24321081515335e-09,0.11224544575182846,0.0,0.0,0.0,0.0,0.99999868560324467,1.30500573111395e-06,4.483489329890748e-09,1.7896461482400272e-10,4.1030961549231743e-09,2.6237993052563722e-10,3.6309421099336303e-10,2.9176652354389879e-19,6.4238525482610397e-20,3.9083499874325985e-21,3.5824839640216105e-32,1.4391246319960777e-34
3.675438818336444e-09,0.11224545558549157,0.0,0.0,0.0,0.0,0.9999985103094694,1.4788985047590428e-06,5.1204982171919023e-09,2.2984375308997744e-10,4.6374565521184893e-09,3.3881416277758499e-10,4.6541311940150121e-10,4.6175403683570391e-19,1.040910202013068e-19,7.1540682457958646e-21,8.3976366453629446e-32,3.3738955816226914e-34
4.107666821519538e-09,0.11224546542029444,0.0,0.0,0.0,0.0,0.99999833498678625,1.6527847825973225e-06,5.7661357272702931e-09,2.8707952869931327e-10,5.1695424507802107e-09,4.2545826377520481e-10,5.8021513862740694e-10,6.9231011439042377e-19,1.59994309988155e-19,1.2258391694057765e-20,1.7934264179700011e-31,7.2062014016912999e-34
4.5398948247026315e-09,0.11224547525625174,0.0,0.0,0.0,0.0,0.99999815963512173,1.82666455375347e-06,6.4202147009736879e-09,3.5067182779257147e-10,5.6995406423887379e-09,5.2244810037962307e-10,7.0744921716349574e-10,9.9428249151955715e-19,2.357068861523022e-19,1.9920313039448967e-20,3.5550106689647935e-31,1.4285762990641598e-33
4.972122827885725e-09,0.11224548509337771,0.0,0.0,0.0,0.0,0.99999798425440112,2.0005378073542192e-06,7.0825551849388469e-09,4.2062053565461595e-10,6.2276307126853178e-09,6.2991661906421799e-10,8.4706858930757039e-10,1.3788718187041757e-18,3.3535838610862589e-19,3.0993082816026893e-20,6.6291152086122943e-31,2.6641048604041905e-33
5.836578834251913e-09,0.11224550477119138,0.0,0.0,0.0,0.0,0.99999763340548486,2.3482647184062134e-06,8.4313353474161075e-09,5.79586714960559e-10,7.2787703549397735e-09,8.7680751537771961e-10,1.16329665765035e-09,2.4422456637263819e-18,6.2481577111179835e-19,6.7636543652729862e-20,1.9931274420900125e-30,8.0109363987350387e-33
6.614589239981483e-09,0.11224552248535773,0.0,0.0,0.0,0.0,0.99999731754131171,2.6611965392720736e-06,9.6718246581225332e-09,7.4439402849468691e-10,8.2199337692832011e-09,1.1361241655696704e-09,1.4898726013150616e-09,3.8000772918540093e-18,1.0160021576760652e-18,1.2449348608764564e-19,4.7130287351567213e-30,1.8944546613281604e-32
7.392599645711052e-09,0.11224554020351923,0.0,0.0,0.0,0.0,0.99999700158177518,2.9741070742428935e-06,1.0936583741265629e-08,9.2979429075523258e-10,9.1574066690787176e-09,1.4313372850582297e-09,1.8560286841625033e-09,5.6121178809371543e-18,1.5652634349513494e-18,2.1421053756259994e-19,1.01273993496689e-29,4.0710873960664782e-32
8.170610051440621e-09,0.11224555792574889,0.0,0.0,0.0,0.0,0.9999966855263962,3.2869962599704741e-06,1.2224789580097293e-08,1.1357868107078103e-09,1.0092009920110895e-08,1.7631304208506509e-09,2.2616268576047214e-09,7.952525087949355e-18,2.3092715993655707e-18,3.4917147446569188e-19,2.0171335186574563e-29,8.1090580793907292e-32
8.94862045717019e-09,0.11224557565211729,0.0,0.0,0.0,0.0,0.99999636937468572,3.5998640331232068e-06,1.3535675496530206e-08,1.3623708932818293e-09,1.1024508045119956e-08,2.1321642782544324e-09,2.706562574237149e-09,1.0897445917392778e-17,3.2881047585540177e-18,5.4445085188248642e-19,3.7746198183240549e-29,1.5174984585579116e-31
9.72663086289976e-09,0.11224559338269251,0.0,0.0,0.0,0.0,0.99999605312614248,3.9127103303851465e-06,1.4868526955518533e-08,1.6095458403999672e-09,1.1955613418394863e-08,2.5390784187733117e-09,3.1907622901136876e-09,1.4524695349856513e-17,4.545132500373659e-18,8.1806356480372352e-19,6.7029835719823663e-29,2.6948808198124991e-31
9.999999999999999e-09,0.11224561111754047,0.0,0.0,0.0,0.0,0.99999594198296249,4.022629870910565e-06,1.5341939942610782e-08,1.7012840314488791e-09,1.2282569726696827e-08,2.6911649066929582e-09,3.3702080243668539e-09,1.5975926173135211e-17,5.0614303582678714e-18,9.3664258306494283e-19,8.1128360572387101e-29,3.2617391880295622e-31
1.050464126862933e-08,0.11224561111754047,0.0,0.0,0.0,0.0,0.99999573678025866,4.2255350884551987e-06,1.6222677904513667e-08,1.8773109518551398e-09,1.2885989925446108e-08,2.9844927417634301e-09,3.7141812858560897e-09,1.8913688257820773e-17,6.126909213234612e-18,1.1911980620216448e-18,1.1386620089551529e-28,4.5780442614198982e-31
1.1282651674358899e-08,0.11224562885672504,0.0,0.0,0.0,0.0,0.99999542033651601,4.5383382440464408e-06,1.7597507832778185e-08,2.1656655259739703e-09,1.3816255903028902e-08,3.4690086748792186e-09,4.2768019164139365e-09,2.4145593736464968e-17,8.0830797570607997e-18,1.688422327096894e-18,1.8622110238958624e-28,7.4873184192257699e-31
1.2060662080088468e-08,0.11224564660030797,0.0,0.0,0.0,0.0,0.99999510379438894,4.851119733885586e-06,1.8992438940911921e-08,2.4746088602292646e-09,1.4746986969000395e-08,3.9932103195689854e-09,4.8786319260886027e-09,3.0303287958104458e-17,1.0466287481233489e-17,2.3378843599192207e-18,2.9468193727565664e-28,1.1848435098731419e-30
1.2838672485818038e-08,0.11224566434834946,0.0,0.0,0.0,0.0,0.99999478715334433,5.1638794947123938e-06,2.0406932879682345e-08,2.8041402519688783e-09,1.5678719282758974e-08,4.5576657705104085e-09,5.5197025067998294e-09,3.7471001178821383e-17,1.3332074780487389e-17,3.1715313499534451e-18,4.5301433334771812e-28,1.821501021325518e-30
1.3616682891547607e-08,0.11224568210090802,0.0,0.0,0.0,0.0,0.99999447041284251,5.4766174632790225e-06,2.1840487527109264e-08,3.1542589991566496e-09,1.661195276742466e-08,5.1629284197661631e-09,6.2000663793231356e-09,4.5734149982141567e-17,1.6738784021439265e-17,4.225333079875441e-18,6.7881534449597064e-28,2.7294546551344001e-30
1.4394693297277177e-08,0.11224569985804042,0.0,0.0,0.0,0.0,0.99999415357233679,5.7893335763495532e-06,2.3292634849633221e-08,3.5249644008223581e-09,1.7547153248226649e-08,5.8095378228254579e-09,6.9197965204974079e-09,5.5179690234979604e-17,2.0747477533078885e-17,5.5394666202918778e-18,9.9429127343466785e-28,3.9980271888457145e-30
1.5172703703006745e-08,0.11224571761980218,0.0,0.0,0.0,0.0,0.99999383663127461,6.1020277706996474e-06,2.4762938961070828e-08,3.9162557574213393e-09,1.8484754393184817e-08,6.4980204842778298e-09,7.6789850078560923e-09,6.5896158659218328e-17,2.5421862238887332e-17,7.1584876332301945e-18,1.4270383909537865e-27,5.7381631808607129e-30
1.5950714108736313e-08,0.11224573538624734,0.0,0.0,0.0,0.0,0.99999351958909821,6.4146999831162767e-06,2.6250993961330371e-08,4.3281323712272627e-09,1.9425159873992925e-08,7.228890732074339e-09,8.4777417326080622e-09,7.7973299995605081e-17,3.0828212149493182e-17,9.1315065689088938e-18,2.0108901210101404e-27,8.0860385130336166e-30
1.672872451446588e-08,0.11224575315742868,0.0,0.0,0.0,0.0,0.99999320244524403,6.7273501503973558e-06,2.7756421484446567e-08,4.7605935468350952e-09,2.0368745817481506e-08,8.0026517094011926e-09,9.3161929395457192e-09,9.1501843087774994e-17,3.7035286696175418e-17,1.1512381744428582e-17,2.7869105123211361e-27,1.1206457329021083e-29
1.7506734920195448e-08,0.11224577093339792,0.0,0.0,0.0,0.0,0.9999928851991442,7.0399782093512861e-06,2.9278868559247073e-08,5.2136385916324123e-09,2.1315862944491214e-08,8.819796240618896e-09,1.0194479953645632e-08,1.0657381360782518e-16,4.4114254604721585e-17,1.4359908431970629e-17,3.804509277611851e-27,1.5299047043786291e-29
1.8284745325925016e-08,0.1122457887142055,0.0,0.0,0.0,0.0,0.99999256785022639,7.3525840967966587e-06,3.0818006220371338e-08,5.6872668160541452e-09,2.2266837958604806e-08,9.6808073938373595e-09,1.1112758353660277e-08,1.2328283004170539e-16,5.2138631433995133e-17,1.773797650765203e-17,5.1225898309684377e-27,2.0598107043599232e-29
1.9062755731654584e-08,0.11224580649990104,0.0,0.0,0.0,0.0,0.99999225039791351,7.6651677495621729e-06,3.237352833975153e-08,6.181477533699569e-09,2.3221974714538316e-08,1.0586158953683811e-08,1.207119727637212e-08,1.4172373249139701e-16,6.1184222897646152e-17,2.1715708203253946e-17,6.810690397083258e-27,2.7390576455443256e-29
1.9840766137384152e-08,0.11224582429053298,0.0,0.0,0.0,0.0,0.9999919328416248,7.977729104486592e-06,3.3945149856975898e-08,6.6962700615916054e-09,2.4181555987506597e-08,1.1536316136653122e-08,1.3069978362312841e-08,1.6199204163013811e-16,7.1329060171315716e-17,2.6367616162734248e-17,8.9503034643516688e-27,3.5983758714808494e-29
2.061877654311372e-08,0.11224584208614907,0.0,0.0,0.0,0.0,0.99999161518077617,8.2902680984183743e-06,3.5532604645806682e-08,7.2316437206347553e-09,2.5145845606254769e-08,1.2531736454061937e-08,1.410929448523231e-08,1.8418421837450955e-16,8.2653330208102655e-17,3.177378840936986e-17,1.163625901232788e-26,4.68163777458277e-29
2.1396786948843288e-08,0.11224585988679632,0.0,0.0,0.0,0.0,0.99999129741478032,8.602784668215303e-06,3.7135644141284376e-08,7.7875978359533367e-09,2.6115089825634663e-08,1.357287026821429e-08,1.5189348935359961e-08,2.0839838887138606e-16,9.5239319117901844e-17,3.8020054302149351e-17,1.4978609915986491e-26,6.0170039606639556e-29
2.2174797354572855e-08,0.11224587769252065,0.0,0.0,0.0,0.0,0.99999097954304628,8.9152787507443804e-06,3.875403696913666e-08,8.3641317368723602e-09,2.7089517697215898e-08,1.4660160943004791e-08,1.6310355199416456e-08,2.3473420031526082e-16,1.0917137294555774e-16,4.5198100540782741e-17,1.9103348917032872e-26,7.7003390991497652e-29
2.2952807760302423e-08,0.11224589550336733,0.0,0.0,0.0,0.0,0.99999066156498029,9.2277502828820771e-06,4.0387568278814876e-08,8.9612447568212765e-09,2.8069341736322906e-08,1.5794045113222934e-08,1.7472536562965044e-08,2.6329182127910345e-16,1.2453585548328178e-16,5.3405578857196844e-17,2.4156290399326738e-26,9.6634195085314236e-29
2.373081816603199e-08,0.11224591331938125,0.0,0.0,0.0,0.0,0.99999034347998572,9.5401992015142944e-06,4.203603782751279e-08,9.5789362336159423e-09,2.9054759837721528e-08,1.6974953458595698e-08,1.8676124968479305e-08,2.9417178247574482e-16,1.414210883539771e-16,6.2746265129190694e-17,3.0298329600573001e-26,1.2327089175731416e-28
2.450882857176156e-08,0.11224593114060642,0.0,0.0,0.0,0.0,0.99999002528746372,9.8526254435359342e-06,4.3699257958756082e-08,1.0217205510010541e-08,3.0045957296499853e-08,1.820331152163871e-08,1.9921359811774161e-08,3.2747616438028162e-16,1.5991729143072011e-16,7.333024888690451e-17,3.7725804251853006e-26,1.4770575558398335e-28
2.5286838977491127e-08,0.11224594896708641,0.0,0.0,0.0,0.0,0.99998970698681344,1.0165028945850479e-05,4.5377053523270833e-08,1.0876051933807655e-08,3.1043106887117765e-08,1.947953974124625e-08,2.1208487896450954e-08,3.6330904727119987e-16,1.8011655405889474e-16,8.5274058704840967e-17,4.6634526060043948e-26,1.8535448313330691e-28
2.6064849383220695e-08,0.112245966798864,0.0,0.0,0.0,0.0,0.99998938857743136,1.0477409645370251e-05,4.7069261902752015e-08,1.1555474857631517e-08,3.2046368839850048e-08,2.0804053443097562e-08,2.2537763448078891e-08,4.017753859089024e-16,2.0211280744741804e-16,9.870074908652537e-17,5.728375593078987e-26,2.1419642832995169e-28
2.6842859788950262e-08,0.11224598463598173,0.0,0.0,0.0,0.0,0.99998907005871174,1.0789767479016891e-05,4.8775732082318844e-08,1.2255473638756322e-08,3.305589176846181e-08,2.2177263213253354e-08,2.390944756026626e-08,4.4297986358887755e-16,2.2600178422315167e-16,1.1373999897788528e-16,6.9859659746631307e-26,3.1330515239931338e-28
2.762087019467983e-08,0.11224600247848163,0.0,0.0,0.0,0.0,0.99998875143004762,1.1102102383721286e-05,5.0496322840065441e-08,1.2976047639455281e-08,3.4071814480307554e-08,2.3599575629688832e-08,2.5323807115746053e-08,4.8702791336512357e-16,2.5188096862762952e-16,1.3052827160570346e-16,8.4887677157486593e-26,2.5289700478151717e-28
2.8398880600409398e-08,0.11224602032640524,0.0,0.0,0.0,0.0,0.99998843269082982,1.1414414296422768e-05,5.2230901639151227e-08,1.3717196227566953e-08,3.5094267083724077e-08,2.5071393711924409e-08,2.6781114128074333e-08,5.3402749486687024e-16,2.7984955978778984e-16,1.4920899151519403e-16,1.0206390384405603e-25,6.6556917190353208e-28
